id,energy
random1447610,-883.62011194
random2276937,-179.96607862
random2302646,-139.2102142
random2013765,-324.79833969
random2415743,-470.87786081999997
random2025629,-312.51384265999997
random528099,-138.02698241000002
random788421,-621.6162365700001
random1899459,-440.07687825
random1805343,-88.43869179000001
random367832,-70.48415656
random2120107,-77.77653554
random1608393,-573.82612566
random2981,-67.73871348
random1910655,-379.30013815999996
random1948173,-230.24726125
random1390660,-300.16123067999996
random377935,-366.43262904999995
random2289505,-501.47198076999996
random1709980,-561.2202455
random1454894,-435.81632528999995
random819848,-144.97995952
random1000142,-454.51148661999997
random725250,-846.26239939
random2349221,-165.91478370000002
random1277487,-68.78924721
random1055735,-673.1996295
random952225,-388.90978741
random780402,-327.82744268
random1650201,-44.57122905
random1904925,-356.51943635
random2327071,-768.19441182
random1230256,-181.35257675
random1260369,-791.8711369
random1355829,-728.1893780600001
random482851,-264.70636628999995
random2141599,-129.22041167999998
random1699223,-402.22450428999997
random1338795,-596.01363101
random97741,-158.73393207
random1896284,-462.72425408
random1319657,-290.15916494
random1985995,-59.13034514
random2427560,-732.71547101
random2204319,-302.23979413999996
random2130861,-266.28044781
random1136331,-132.30042611
random1078137,-561.46671684
random409915,-337.5037215
random1886836,-388.35628414999996
random1476916,-127.29333804000001
random1978780,-347.5729351
random1900027,-143.03443473000002
random2010244,-394.98411681
random1649634,-219.78119337
random1451168,-374.87146507
random1759670,-848.64607261
random1501970,-103.74467122
random561902,-24.163069739999997
random1473120,-373.33772557
random1248521,-337.74750106
random1869912,-575.6050354500001
random1705494,-738.67589819
random1083811,-59.73622743
random251254,-457.38450365
random1240246,-143.52754113
random1830355,-837.3528201700001
random2258309,-395.92288525
random706830,-659.12568492
random1238530,-347.02398829
random1144634,-149.11222386
random2028440,-177.69673781
random234949,-151.75726379
random716896,-267.20787829999995
random1383747,-1158.54434322
random1159075,-768.29008818
random148687,-91.09810685000001
random2341393,-507.23814514
random1310587,-141.23041469
random924994,-37.0045054
random499878,-281.63328796999997
random1694575,-69.40204354000001
random709871,-10.50460827
random176949,-23.064894419999998
random1933393,-198.82303277
random2243751,-680.6343195200001
random578148,-21.04736212
random1710786,-769.33163955
random1488453,-3.90698972
random792425,-569.70458905
random2265237,-482.57667111999996
random880610,-195.92975572
random1451043,-56.05081373
random2063604,-651.77178667
random498074,-365.69011178
random1278212,-49.84787362
random1330881,-324.90951958
random1894670,-703.60602593
random859588,-54.03820524
random530830,-268.38533235999995
random516681,-613.2661616600001
random956601,-604.2092619900001
random664576,-29.0780712
random718858,-479.20037930999996
random1435414,-70.9704822
random820641,-72.818164
random1668046,-330.42587411
random1407206,-619.2560740800001
random1890614,-164.35356235
random2024052,-350.69652680999997
random2296447,-225.49165458000002
random2025519,-303.53580974
random1137498,-416.98982765999995
random205415,-89.80938608
random2179432,-26.0173058
random182407,-700.3256546900001
random551211,-241.89759609
random1972528,-378.51191513
random2332224,-478.34527889
random971324,-879.55903614
random1996953,-315.58528873
random2183284,-243.46019728000002
random566912,-648.20357717
random2060159,-272.43406953
random1112147,-245.95052305000002
random793473,-369.07647625
random1692362,-45.31354361
random2072747,-316.62590758
random1983124,-903.03733429
random2115631,-227.50132305
random307885,-265.71037388999997
random2202008,-741.48214495
random2098232,-287.79439421999996
random1427021,-223.70974496
random2009555,-273.08692909999996
random1644421,-660.5398649
random2100999,-818.4934986100001
random1118848,-168.11916403
random1546474,-491.15857924
random503537,-799.11475397
random530737,-618.1039329500001
random1288147,-616.2003323600001
random1887657,-1007.18997011
random1246647,-186.16574056
random1050643,-307.97409022
random1062448,-716.8193761800001
random2358753,-732.23139259
random2255662,-447.64411099
random1545742,-181.99852754
random2407509,-834.7523813500001
random1816058,-316.33560628
random1136446,-218.28273267
random1948576,-823.1783288400001
random775237,-127.69561468
random555978,-1181.85033823
random1233756,-226.39904852
random1734324,-94.63958761
random2008889,-108.60052111
random536764,-720.47651103
random1555550,-468.71402279
random1630679,-760.6723305300001
random922293,-301.8219287
random556481,-1135.6224692800001
random1296575,-167.99261353
random550090,-51.24505742
random1289710,-341.64122413999996
random1656345,-883.16798657
random875648,-854.91077649
random2296063,-212.03114364
random810166,-287.09807336999995
random1216155,-133.70440688
random1458489,-27.04228254
random1919690,-480.15363156999996
random67333,-206.9875037
random286548,-398.87845821999997
random1163459,-92.42823995
random1625243,-258.07548827
random1711986,-261.92526145
random1687792,-23.48701709
random1288327,-611.84868796
random2136264,-43.264072410000004
random1644737,-13.637768560000001
random356575,-221.63658373
random498661,-241.0685375
random1764015,-498.99974626999995
random1748080,-1029.9753904
random1411603,-416.61916744999996
random1789034,-93.12174386000001
random1965529,-197.81293649
random1793370,-445.54342615999997
random2083276,-190.02776563
random63931,-56.05018831
random2335653,-577.50807391
random1554347,-208.2966675
random1285593,-296.46012449999995
random944559,-177.76586041000002
random1529642,-206.91712727
random1538380,-234.92607208
random617171,-232.60658408
random1951065,-165.60757
random486264,-215.51555186000002
random732053,-253.24859942
random72237,-251.95488301
random925591,-49.41041787
random715419,-425.69505231
random373095,-472.57222329999996
random1834135,-422.7975284
random1383405,-331.8010662
random1188065,-231.49033627
random1438296,-68.43131915000001
random1268788,-345.74277380999996
random914396,-177.27712653
random1432103,-45.967921690000004
random2018586,-513.80723128
random16664,-197.03005717
random1430249,-71.96613975
random1919349,-599.85070564
random548527,-714.91338575
random1548651,-1130.86248571
random1572064,-729.3939460400001
random1140415,-150.42810636000002
random2243018,-92.86031532
random2049527,-233.5026441
random2347764,-224.58670222
random827590,-191.66629975
random2057543,-181.83293846
random1485978,-434.5617815
random2367140,-241.8085233
random1649152,-568.59465845
random1303499,-132.75578524
random899677,-84.97491989000001
random1319862,-122.30279057
random2346815,-285.76583868
random862036,-142.71087348
random1860396,-244.94080083
random1429329,-743.6134603
random706935,-454.84893049
random366362,-476.31719167
random1822091,-119.98804501000001
random926782,-49.181253520000006
random1285958,-107.08778598
random1953306,-643.58989455
random1940791,-103.90263398
random1196300,-230.29811524000002
random965895,-312.38036015
random43840,-159.56979582
random2179641,-597.30904248
random898262,-563.32353169
random538879,-455.69200028999995
random677574,-323.01009709
random2178019,-267.83967341
random1740700,-335.79889239
random521701,-296.2779361
random1260654,-193.83487287
random2434547,-620.77846084
random1838680,-54.5667374
random713520,-66.31389711
random1761236,-224.10204831000001
random2382137,-357.39571519
random395894,-163.49647412000002
random1411799,-649.6283270700001
random541494,-144.43083764
random536415,-506.64616285
random544489,-460.84965574999995
random1921258,-460.07802097999996
random1866895,-408.45859774999997
random1187568,-744.49649089
random549452,-800.72970307
random621689,-66.96625574
random2491084,-298.44488201999997
random2316640,-456.26144146999997
random2263476,-232.7597673
random1728448,-823.28404487
random1737853,-216.67742593
random698657,-263.58869629
random1867825,-163.80221369
random851201,-367.62855182
random2032078,-558.72243338
random1622981,-266.93285441999996
random2049039,-1000.30498056
random696001,-107.96676981
random2143083,-230.58202775
random1430270,-270.52184114
random2325991,-153.78189788
random45880,-512.95778676
random610578,-86.04967638000001
random125094,-225.76092402
random635905,-73.89346556
random1007007,-140.05408802
random1718424,-77.81232293000001
random1420579,-299.22044334
random2307551,-111.44752837
random508177,-644.6085264100001
random706953,-211.5260573
random1078416,-303.45170398
random2134869,-352.87186438
random2122266,-232.46775675
random1035009,-22.694785619999998
random1293049,-639.6547361
random1733943,-136.13161067000001
random1284024,-432.14590456999997
random1418009,-603.24036558
random1653210,-468.36236303
random1609279,-777.27810434
random2269938,-546.7592188
random2190794,-293.48599929
random2002814,-469.71230231
random2218206,-358.19926626999995
random1354418,-204.51314822
random1311542,-155.82482073
random1124280,-100.09000825
random522710,-484.45068782
random1417645,-179.52572421
random1079395,-492.21785375999997
random1061850,-301.28141946999995
random2283876,-570.31421719
random1186497,-703.59922068
random2056126,-156.68573076
random451466,-165.17431244
random771679,-418.84715524999996
random2213410,-229.44189593000002
random971953,-828.94228551
random1129042,-20.669267769999998
random2193574,-1010.85969399
random597029,-961.36063526
random2181237,-346.84112783999996
random1896313,-516.1979061000001
random511766,-530.23901731
random2327807,-485.24795566
random1245091,-218.42710494
random2071389,-350.14370370999995
random1149734,-254.54691783
random1397198,-796.5108631400001
random1028535,-758.3990286000001
random1965937,-163.97943787
random1417760,-238.14971921
random873505,-675.91422692
random636917,-242.47568681
random1648303,-377.36168305999996
random1219935,-505.92013562
random547726,-321.58860162999997
random1380260,-630.63575914
random2262135,-367.60825121
random858562,-65.65628407
random1667112,-551.63418097
random703093,-563.09732905
random220656,-170.13822132
random2143612,-298.17061383
random688585,-713.4575184400001
random2253279,-143.7173888
random2234958,-239.52003612000001
random487310,-757.9073249300001
random1559599,-235.57887441
random1564493,-16.32419169
random2026779,-302.11398534
random1611680,-516.68347057
random2374557,-368.51073288
random504703,-352.95788156
random879745,-38.26783866
random1325268,-456.73090126
random1537889,-524.80816883
random1680953,-433.14298721999995
random170827,-340.92282228
random2176460,-212.57114216
random1848534,-172.8560567
random1428053,-125.80059903
random1043962,-510.11706420999997
random1984158,-1282.83259688
random1214205,-191.06301157000001
random2100368,-377.17227091999996
random1104370,-12.55180447
random378592,-211.36252164
random2109323,-424.50334806999996
random1432699,-335.18470919
random1638782,-98.81082237
random468153,-181.28919137
random276258,-542.33720226
random126350,-512.22374468
random2213456,-252.37725753
random838568,-348.9929712
random1018913,-94.00379072
random1243014,-57.364210390000004
random1417211,-205.80819946
random175011,-92.52675512
random1996798,-1094.72722343
random931802,-161.23381851
random1139467,-547.2537623300001
random842940,-886.8036247800001
random999240,-92.95156875
random1660498,-92.24503448
random1965398,-128.64392794
random496424,-591.95006277
random801105,-462.29488663999996
random893799,-248.24156221
random1543999,-331.22950756999995
random1284625,-339.53531092
random1419507,-607.23223483
random1643238,-199.57585805
random306415,-686.2155714500001
random1799397,-32.37277721
random2383619,-451.01182448
random2213227,-367.65888450999995
